org_name,org_website,org_type,source_link,source_type,access_status,opportunity_types_offered,geographic_focus,mediums_supported,estimated_opp_count,priority,notes,date_extracted
Pikes Peak Writers Retreat,http://www.pprw.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kokoro Studio Retreat Center,http://www.beltwaypoetry.com/kokoro-studio/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The School of Making Thinking,http://www.theschoolofmakingthinking.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
McColl Center for Art + Innovation,http://www.mccollcenter.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Stove Works,https://www.stoveworks.org/residency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Spudnik Press,http://www.spudnikpress.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
ACRE,http://www.acreresidency.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Yard,http://www.dancetheyard.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Bernheim Artist in Residence Program,https://bernheim.org/air,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
SPACES,http://www.spacesgallery.org/swap.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Access Arts/School of Service,http://schoolofservice.org/air.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Wexner Center for the Arts,http://wexarts.org/about/creative-laboratory,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Columbus State University (Department of Art),http://art.columbusstate.edu/residency/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Corning Museum of Glass,http://www.cmog.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Corning center for the fine arts,http://www.corningfinearts.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Soul Mountain Retreat,http://www.soulmountainretreat.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Haystack Mountain School of Crafts,http://www.haystack-mtn.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Denali National Park AIR Program,https://www.nps.gov/dena/getinvolved/arts-program.htm,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Art Students League of Denver,https://www.transartists.org/en/air/art-students-league-denver-visiting-artist-series,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page. | website_not_found_on_listing,2026-01-19 00:00:00
Alex Brown Foundation,https://alexbrownfoundation.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
BULK SPACE,https://bulk-space.com/Ideation-Residency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
I-Park Foundation Artists-in-Residence Program,http://www.i-park.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Carriage House,http://www.islipartmuseum.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Tides Institute & Museum of Art,https://www.tidesinstitute.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Craigardan,https://www.craigardan.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Artspace Hiawatha,http://www.artspacehiawatha.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Rocky Mountain National Park,http://www.nps.gov/romo/supportyourpark/artist_in_residence.htm,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Writers' Colony at Dairy Hollow,http://www.writerscolony.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Franconia Sculpture Park,http://www.franconia.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Frost Place,http://www.frostplace.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Hedgebrook Writers Retreat,http://www.hedgebrook.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Studios Midwest,http://www.galesburgarts.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
RESIDENCY 108,http://www.residency108.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Gettysburg National Military Park Artist-in-Residence,http://www.nationalparksartsfoundation.org/#!apply-gettysburg-national-military-park/cdlr,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Art Omi,http://www.artomi.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Glen Arbor Art Association,http://www.glenarborart.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Wrangell Mountains Center,http://www.wrangells.org/residencies/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Grand Marais Art Colony,https://grandmaraisartcolony.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Granite Falls City Artist-in-Residence,http://www.publictransformation.org/cair,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
5.4.7 Arts Center,https://www.547artscenter.org/residency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Popps Packing,http://poppspacking.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Ceramics School,https://www.ceramicsschool.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Good Hart Artist Residency,https://goodhartartistresidency.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Chalk Hill Artist Residency,https://www.chalkhillresidency.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Azule,http://azule.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Houston Center for Contemporary Craft,http://www.crafthouston.org/artists/residents/apply-to-program/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Core Program,http://www.mfah.org/fellowships/core-program/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
A.I.R. Studio Paducah,http://www.airstudiopaducah.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Island Residency,http://www.imamuseum.org/islandresidency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Vermont Studio Center,http://www.vermontstudiocenter.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
LH Project,http://www.lhproject.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Joshua Tree Highlands Artist Residency,http://www.jthar.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kemper Museum of Contemporary Art,http://www.kemperart.org/education/residence.asp,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kansas City Artists Coalition International Artists’ Residency Program,http://www.kansascityartistscoalition.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Studios of Key West,http://www.tskw.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Women's Studio Workshop,https://wsworkshop.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Seapoint International Artist Residency,http://www.seapointresidency.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kutztown University Artist in Residence,http://www3.kutztown.edu/artgallery/residency.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Lacawac Sanctuary and Field Station,http://www.lacawac.org/lacawac-artists-residency.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Campbient,https://realmorereal.org/campbient,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Peters Valley School of Craft,http://www.petersvalley.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Tusen Takk Foundation,http://tusentakk.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Wildacres Environmental Artist-In-Residence Program,https://wildacres.org/wildacres-evironmental-artist-in-residence-program-eair,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
P.S.1,http://www.ps1.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Flux Factory Artist-in Residency Program,http://www.fluxfactory.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Berggruen Institute,https://antikythera.xyz/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Keinhaus Detroit,https://keinhaus.blogspot.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
North Shore Clay Studio,http://www.nsclaystudio.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Graves Mill Farm Writers and Artists Residency,https://www.gravesmillfarm.com/artists-residency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Art Farm,http://www.artfarmnebraska.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Makers Circle,https://makerscircle.org/place/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
French Broad Institute (of Time & the River) aka The FBI,http://frenchbroadinstitute.wordpress.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Prairieside Outpost,http://www.prairiesidecottage.com/artistprogram,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Fountainhead Residency,http://fountainheadresidency.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Deering Estate,https://deeringestate.org/arts/artists-in-residence/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Iowa Lakeside Lab Biological Field Research Station,http://lakesidelabair.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Soap Factory,http://soapfactory.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Walker Art Center,http://www.walkerart.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Monson Arts,https://monsonarts.org/residencies/overview/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Edward F. Albee Foundation,http://www.albeefoundation.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Montello Foundation,http://www.montellofoundation.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Mary Anderson Center for the Arts,http://www.maryandersoncenter.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
PlySpace,https://www.plyspace.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Muncie Arts and Culture Council,http://www.plyspace.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
NISDA Fresh A.I.R. Residence Program,http://www.nisda.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Kimmel Harding Nelson Center for the Arts,http://www.khncenterforthearts.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Sam & Adele Golden Foundation for the Arts,http://www.goldenfoundation.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
NXTHVN,https://www.nxthvn.com/fellowship/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Griffis Art Center,http://www.griffisartcenter.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
A Studio In The Woods,http://www.astudiointhewoods.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
May,http://www.themayspace.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Atlantic Center for the Arts,https://atlanticcenterforthearts.org/residencies/about-mentoring-artist-in-residence-program/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Shandaken: Storm King residence,http://www.shandakenprojects.org/storm-king/about,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
CEC ArtsLink,http://www.cecartslink.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Arctic Circle,http://www.thearcticcircle.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Upper Jay Art Center,https://www.upperjayartcenter.org/residency-program,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Lower East Side Tenement Museum,http://www.tenement.org/darp.html,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Harvest Works,http://www.harvestworks.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Pioneer Works,https://pioneerworks.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
MINI/Goethe-Institut Curatorial Residencies,http://www.goethe.de/newyork,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Institute for Public Architecture,http://www.the-ipa.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Glasshouse Project,http://www.glasshouseproject.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
ADKX Artist-in-Residence,https://www.theadkx.org/adirondack-experience-artist-in-residence/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Here Arts Center,http://www.here.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
International House,http://www.ihouse-nyc.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Lower Manhattan Cultural Council Residency Program,http://www.lmcc.net,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Artists Alliance Inc.,http://artistsallianceinc.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Triangle Arts Association,https://www.triangleartsnyc.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
CultureHub,https://www.culturehub.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
School of Visual Arts,http://www.sva.edu/residency,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Camera Club of New York,http://www.cameraclubny.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Uncool Artists,https://www.transartists.org/en/air/uncool-artists,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page. | website_not_found_on_listing,2026-01-19 00:00:00
Arts Letters and Numbers,https://www.artslettersandnumbers.com/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Engine27,http://www.engine27.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Amant New York Residency,https://www.amant.org/residencies/new-york,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Fire Island Artist Residency,http://www.fireislandartistresidency.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Apex Art,http://www.apexart.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
TRIBECA Performing Arts Center,http://www.tribecapac.org/air.htm,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
the:artist:network New York,http://www.theartistnetwork.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Watershed Center for the Ceramic Arts,http://www.watershedceramics.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
MASS MoCA,https://www.assetsforartists.org/studios-at-mass-moca,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Center for Contemporary Printmaking (CCP) AIR Program,http://www.contemprints.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Heliker-LaHotan Foundation,http://www.heliker-lahotan.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Mothership NYC,http://www.mothership.nyc/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Bemis Center for Contemporary Arts,http://www.bemiscenter.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Bethany Arts Community,https://bethanyarts.org/residencies/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Sitka Center for Art and Ecology,http://www.sitkacenter.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Willapa Bay AiR,http://www.willapabayair.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Schmidt Ocean Institute,https://schmidtocean.org/apply/artist-residency-program/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Elsewhere Studios,http://www.elsewherestudios.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Spiro Arts,https://www.transartists.org/en/air/spiro-arts,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page. | website_not_found_on_listing,2026-01-19 00:00:00
The Residency Project,https://www.theresidencyproject.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
Penland School of Crafts,http://penland.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Mobile Museum,http://www.themobilemuseum.com,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
MacDowell,https://www.macdowell.org/,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
The Clay Studio,http://www.theclaystudio.org,,https://www.transartists.org/en/map,A,open,residencies,,,unknown,,LLM-only extraction from TransArtists map listings; org_website is TransArtists listing page.,2026-01-19 00:00:00
